From,To,perfect_match_percent,threshold_pass_percent,failed_percent,total_success_rate,total_observations,successful_observations,failed_observations,total_routes,single_route_observations,multi_route_observations,expected_observations,missing_observations,data_coverage_percent,id
4177,4049,100,0,0,100,384,384,0,384,384,0,384,0,100,1610
4177,4099,100,0,0,100,384,384,0,384,384,0,384,0,100,1611
4177,4185,100,0,0,100,384,384,0,384,384,0,384,0,100,1612
4178,309,100,0,0,100,384,384,0,384,384,0,384,0,100,1613
4178,311,100,0,0,100,384,384,0,384,384,0,384,0,100,1614
4179,4184,100,0,0,100,384,384,0,384,384,0,384,0,100,1615
4179,591,100,0,0,100,384,384,0,384,384,0,384,0,100,1616
4179,9388,100,0,0,100,384,384,0,384,384,0,384,0,100,1617
4180,629,100,0,0,100,384,384,0,384,384,0,384,0,100,1618
4180,9797,100,0,0,100,384,384,0,384,384,0,384,0,100,1619
4181,10634,100,0,0,100,384,384,0,792,164,220,384,0,100,1620
4181,11415,100,0,0,100,384,384,0,384,384,0,384,0,100,1621
4181,11998,100,0,0,100,384,384,0,384,384,0,384,0,100,1622
4183,1407,100,0,0,100,384,384,0,384,384,0,384,0,100,1623
4183,1617,100,0,0,100,384,384,0,384,384,0,384,0,100,1624
4188,4224,100,0,0,100,384,384,0,384,384,0,384,0,100,1625
4183,8073,0,100,0,100,384,384,0,384,384,0,384,0,100,1626
4184,135,100,0,0,100,384,384,0,384,384,0,384,0,100,1627
4184,4179,100,0,0,100,384,384,0,384,384,0,384,0,100,1628
4184,4224,100,0,0,100,384,384,0,384,384,0,384,0,100,1629
4184,4225,100,0,0,100,384,384,0,384,384,0,384,0,100,1630
4185,4177,100,0,0,100,384,384,0,384,384,0,384,0,100,1631
4185,9378,100,0,0,100,384,384,0,384,384,0,384,0,100,1632
4186,10319,100,0,0,100,384,384,0,384,384,0,384,0,100,1633
4186,11225,100,0,0,100,384,384,0,384,384,0,384,0,100,1634
4186,4043,100,0,0,100,384,384,0,384,384,0,384,0,100,1635
4186,9802,100,0,0,100,384,384,0,384,384,0,384,0,100,1636
4188,12423,100,0,0,100,384,384,0,384,384,0,384,0,100,1637
4188,4189,100,0,0,100,384,384,0,384,384,0,384,0,100,1638
4188,4193,100,0,0,100,384,384,0,384,384,0,384,0,100,1639
4188,743,100,0,0,100,384,384,0,384,384,0,384,0,100,1640
4188,857,100,0,0,100,384,384,0,384,384,0,384,0,100,1641
4189,17,100,0,0,100,384,384,0,384,384,0,384,0,100,1642
4189,4188,100,0,0,100,384,384,0,384,384,0,384,0,100,1643
4189,4193,100,0,0,100,384,384,0,384,384,0,384,0,100,1644
4193,12291,100,0,0,100,384,384,0,384,384,0,384,0,100,1645
4193,4188,100,0,0,100,384,384,0,384,384,0,384,0,100,1646
4193,4189,100,0,0,100,384,384,0,384,384,0,384,0,100,1647
4194,12119,100,0,0,100,384,384,0,384,384,0,384,0,100,1648
4194,12291,100,0,0,100,384,384,0,384,384,0,384,0,100,1649
4194,2019,100,0,0,100,384,384,0,384,384,0,384,0,100,1650
4194,2029,100,0,0,100,384,384,0,384,384,0,384,0,100,1651
4194,4135,100,0,0,100,384,384,0,384,384,0,384,0,100,1652
4195,2043,100,0,0,100,384,384,0,384,384,0,384,0,100,1653
4195,4196,100,0,0,100,384,384,0,384,384,0,384,0,100,1654
4195,4220,100,0,0,100,384,384,0,384,384,0,384,0,100,1655
4196,12099,100,0,0,100,384,384,0,384,384,0,384,0,100,1656
4196,2055,100,0,0,100,384,384,0,384,384,0,384,0,100,1657
4196,4195,100,0,0,100,384,384,0,384,384,0,384,0,100,1658
4196,4197,100,0,0,100,384,384,0,384,384,0,384,0,100,1659
4197,4196,100,0,0,100,384,384,0,384,384,0,384,0,100,1660
4197,4204,100,0,0,100,384,384,0,384,384,0,384,0,100,1661
4197,945,100,0,0,100,384,384,0,384,384,0,384,0,100,1662
4198,10178,100,0,0,100,384,384,0,384,384,0,384,0,100,1663
4198,4104,100,0,0,100,384,384,0,384,384,0,384,0,100,1664
4198,4128,100,0,0,100,384,384,0,384,384,0,384,0,100,1665
4198,4220,100,0,0,100,384,384,0,384,384,0,384,0,100,1666
4203,1093,100,0,0,100,384,384,0,384,384,0,384,0,100,1667
4203,1099,100,0,0,100,384,384,0,384,384,0,384,0,100,1668
4203,4204,100,0,0,100,384,384,0,384,384,0,384,0,100,1669
4203,9387,100,0,0,100,384,384,0,384,384,0,384,0,100,1670
4204,10781,100,0,0,100,384,384,0,384,384,0,384,0,100,1671
4204,4197,100,0,0,100,384,384,0,384,384,0,384,0,100,1672
4204,4203,100,0,0,100,384,384,0,384,384,0,384,0,100,1673
4204,4226,100,0,0,100,384,384,0,384,384,0,384,0,100,1674
4205,10233,100,0,0,100,384,384,0,384,384,0,384,0,100,1675
4205,10793,100,0,0,100,384,384,0,384,384,0,384,0,100,1676
4205,11288,100,0,0,100,384,384,0,384,384,0,384,0,100,1677
4205,11981,100,0,0,100,384,384,0,384,384,0,384,0,100,1678
4212,10186,100,0,0,100,384,384,0,384,384,0,384,0,100,1679
4212,1339,100,0,0,100,384,384,0,384,384,0,384,0,100,1680
4212,2709,100,0,0,100,384,384,0,384,384,0,384,0,100,1681
4216,11348,100,0,0,100,384,384,0,384,384,0,384,0,100,1682
4217,1841,100,0,0,100,384,384,0,384,384,0,384,0,100,1683
4217,509,100,0,0,100,384,384,0,384,384,0,384,0,100,1684
4218,541,100,0,0,100,384,384,0,384,384,0,384,0,100,1685
4218,9158,100,0,0,100,384,384,0,384,384,0,384,0,100,1686
4219,11225,100,0,0,100,384,384,0,384,384,0,384,0,100,1687
4219,12423,100,0,0,100,384,384,0,384,384,0,384,0,100,1688
4219,737,100,0,0,100,384,384,0,384,384,0,384,0,100,1689
4219,9702,100,0,0,100,384,384,0,384,384,0,384,0,100,1690
4220,2047,100,0,0,100,384,384,0,384,384,0,384,0,100,1691
4220,2049,100,0,0,100,384,384,0,384,384,0,384,0,100,1692
4220,4195,100,0,0,100,384,384,0,384,384,0,384,0,100,1693
4220,4198,100,0,0,100,384,384,0,384,384,0,384,0,100,1694
4223,10264,100,0,0,100,384,384,0,384,384,0,384,0,100,1695
4223,4224,100,0,0,100,384,384,0,384,384,0,384,0,100,1696
4223,811,100,0,0,100,384,384,0,384,384,0,384,0,100,1697
4223,9157,100,0,0,100,384,384,0,384,384,0,384,0,100,1698
4224,4184,100,0,0,100,384,384,0,384,384,0,384,0,100,1699
4224,4188,100,0,0,100,384,384,0,384,384,0,384,0,100,1700
9306,1195,100,0,0,100,384,384,0,384,384,0,384,0,100,1701
4224,4223,100,0,0,100,384,384,0,384,384,0,384,0,100,1702
4224,4225,100,0,0,100,384,384,0,384,384,0,384,0,100,1703
4225,149,100,0,0,100,384,384,0,384,384,0,384,0,100,1704
4225,4184,100,0,0,100,384,384,0,384,384,0,384,0,100,1705
4225,4224,100,0,0,100,384,384,0,384,384,0,384,0,100,1706
4226,12071,100,0,0,100,384,384,0,384,384,0,384,0,100,1707
4226,2167,100,0,0,100,384,384,0,384,384,0,384,0,100,1708
4226,4204,100,0,0,100,384,384,0,384,384,0,384,0,100,1709
4226,9987,100,0,0,100,384,384,0,384,384,0,384,0,100,1710
4228,537,100,0,0,100,384,384,0,384,384,0,384,0,100,1711
4229,3542,100,0,0,100,384,384,0,384,384,0,384,0,100,1712
4229,543,100,0,0,100,384,384,0,384,384,0,384,0,100,1713
4233,4055,100,0,0,100,384,384,0,384,384,0,384,0,100,1714
4251,10703,100,0,0,100,384,384,0,384,384,0,384,0,100,1715
4251,3564,100,0,0,100,384,384,0,384,384,0,384,0,100,1716
4233,4060,100,0,0,100,384,384,0,384,384,0,384,0,100,1717
4243,1757,100,0,0,100,384,384,0,384,384,0,384,0,100,1718
4243,491,100,0,0,100,384,384,0,384,384,0,384,0,100,1719
4245,7090,100,0,0,100,384,384,0,384,384,0,384,0,100,1720
4251,10034,100,0,0,100,384,384,0,384,384,0,384,0,100,1721
4251,10537,100,0,0,100,384,384,0,384,384,0,384,0,100,1722
435,9736,100,0,0,100,384,384,0,384,384,0,384,0,100,1723
577,693,100,0,0,100,384,384,0,384,384,0,384,0,100,1724
459,11306,100,0,0,100,384,384,0,384,384,0,384,0,100,1725
459,12185,100,0,0,100,384,384,0,384,384,0,384,0,100,1726
459,3660,100,0,0,100,384,384,0,384,384,0,384,0,100,1727
468,12185,100,0,0,100,384,384,0,384,384,0,384,0,100,1728
468,475,100,0,0,100,384,384,0,384,384,0,384,0,100,1729
475,11451,100,0,0,100,384,384,0,384,384,0,384,0,100,1730
475,3765,100,0,0,100,384,384,0,384,384,0,384,0,100,1731
475,468,100,0,0,100,384,384,0,384,384,0,384,0,100,1732
481,323,100,0,0,100,384,384,0,384,384,0,384,0,100,1733
481,4059,100,0,0,100,384,384,0,384,384,0,384,0,100,1734
483,1516,100,0,0,100,384,384,0,384,384,0,384,0,100,1735
483,3613,100,0,0,100,384,384,0,384,384,0,384,0,100,1736
483,487,100,0,0,100,384,384,0,384,384,0,384,0,100,1737
491,4243,100,0,0,100,384,384,0,384,384,0,384,0,100,1738
491,487,100,0,0,100,384,384,0,384,384,0,384,0,100,1739
491,495,100,0,0,100,384,384,0,384,384,0,384,0,100,1740
487,483,100,0,0,100,384,384,0,384,384,0,384,0,100,1741
487,491,100,0,0,100,384,384,0,384,384,0,384,0,100,1742
487,547,100,0,0,100,384,384,0,384,384,0,384,0,100,1743
495,3946,100,0,0,100,384,384,0,384,384,0,384,0,100,1744
495,491,100,0,0,100,384,384,0,384,384,0,384,0,100,1745
497,3539,100,0,0,100,384,384,0,384,384,0,384,0,100,1746
497,3946,100,0,0,100,384,384,0,384,384,0,384,0,100,1747
497,4037,100,0,0,100,384,384,0,384,384,0,384,0,100,1748
5,1,100,0,0,100,384,384,0,384,384,0,384,0,100,1749
5,311,100,0,0,100,384,384,0,384,384,0,384,0,100,1750
5,313,100,0,0,100,384,384,0,384,384,0,384,0,100,1751
5,7,100,0,0,100,384,384,0,384,384,0,384,0,100,1752
503,4063,100,0,0,100,384,384,0,387,381,3,384,0,100,1753
579,577,100,0,0,100,384,384,0,384,384,0,384,0,100,1754
579,583,100,0,0,100,384,384,0,384,384,0,384,0,100,1755
503,4111,100,0,0,100,384,384,0,384,384,0,384,0,100,1756
509,4217,100,0,0,100,384,384,0,384,384,0,384,0,100,1757
509,513,100,0,0,100,384,384,0,384,384,0,384,0,100,1758
509,9158,100,0,0,100,384,384,0,384,384,0,384,0,100,1759
513,11355,100,0,0,100,384,384,0,384,384,0,384,0,100,1760
513,509,100,0,0,100,384,384,0,384,384,0,384,0,100,1761
513,521,100,0,0,100,384,384,0,384,384,0,384,0,100,1762
58,57,100,0,0,100,384,384,0,384,384,0,384,0,100,1763
521,513,100,0,0,100,384,384,0,384,384,0,384,0,100,1764
521,523,100,0,0,100,384,384,0,384,384,0,384,0,100,1765
521,5654,100,0,0,100,384,384,0,384,384,0,384,0,100,1766
523,521,100,0,0,100,384,384,0,384,384,0,384,0,100,1767
523,525,100,0,0,100,384,384,0,384,384,0,384,0,100,1768
525,523,100,0,0,100,384,384,0,384,384,0,384,0,100,1769
525,527,100,0,0,100,384,384,0,384,384,0,384,0,100,1770
527,10033,100,0,0,100,384,384,0,384,384,0,384,0,100,1771
527,525,100,0,0,100,384,384,0,384,384,0,384,0,100,1772
527,553,100,0,0,100,384,384,0,384,384,0,384,0,100,1773
536,10033,100,0,0,100,384,384,0,384,384,0,384,0,100,1774
536,1783,100,0,0,100,384,384,0,384,384,0,384,0,100,1775
536,537,100,0,0,100,384,384,0,384,384,0,384,0,100,1776
58,61,100,0,0,100,384,384,0,384,384,0,384,0,100,1777
583,3408,100,0,0,100,384,384,0,384,384,0,384,0,100,1778
583,579,100,0,0,100,384,384,0,384,384,0,384,0,100,1779
537,10700,100,0,0,100,384,384,0,384,384,0,384,0,100,1780
537,4228,100,0,0,100,384,384,0,384,384,0,384,0,100,1781
537,536,100,0,0,100,384,384,0,384,384,0,384,0,100,1782
541,10507,0,100,0,100,384,384,0,384,384,0,384,0,100,1783
541,4056,100,0,0,100,384,384,0,384,384,0,384,0,100,1784
541,4175,100,0,0,100,384,384,0,384,384,0,384,0,100,1785
541,4218,100,0,0,100,384,384,0,384,384,0,384,0,100,1786
543,10176,100,0,0,100,384,384,0,384,384,0,384,0,100,1787
543,10537,100,0,0,100,384,384,0,384,384,0,384,0,100,1788
543,3974,100,0,0,100,384,384,0,384,384,0,384,0,100,1789
543,4229,100,0,0,100,384,384,0,384,384,0,384,0,100,1790
565,105,100,0,0,100,384,384,0,384,384,0,384,0,100,1791
565,12355,100,0,0,100,384,384,0,384,384,0,384,0,100,1792
545,547,100,0,0,100,384,384,0,384,384,0,384,0,100,1793
545,9798,100,0,0,100,384,384,0,384,384,0,384,0,100,1794
547,487,100,0,0,100,384,384,0,384,384,0,384,0,100,1795
565,279,100,0,0,100,384,384,0,384,384,0,384,0,100,1796
547,545,100,0,0,100,384,384,0,384,384,0,384,0,100,1797
547,549,100,0,0,100,384,384,0,384,384,0,384,0,100,1798
5894,12616,100,0,0,100,384,384,0,384,384,0,384,0,100,1799
549,1527,100,0,0,100,384,384,0,384,384,0,384,0,100,1800
549,3613,100,0,0,100,384,384,0,384,384,0,384,0,100,1801
573,577,100,0,0,100,384,384,0,384,384,0,384,0,100,1802
5894,411,100,0,0,100,384,384,0,384,384,0,384,0,100,1803
549,547,100,0,0,100,384,384,0,384,384,0,384,0,100,1804
5529,10514,100,0,0,100,384,384,0,384,384,0,384,0,100,1805
5529,11385,100,0,0,100,384,384,0,384,384,0,384,0,100,1806
553,10700,100,0,0,100,384,384,0,384,384,0,384,0,100,1807
553,1791,100,0,0,100,384,384,0,384,384,0,384,0,100,1808
553,527,100,0,0,100,384,384,0,384,384,0,384,0,100,1809
5536,737,100,0,0,100,384,384,0,384,384,0,384,0,100,1810
5536,743,100,0,0,100,384,384,0,384,384,0,384,0,100,1811
5654,1793,100,0,0,100,384,384,0,384,384,0,384,0,100,1812
5654,1843,100,0,0,100,384,384,0,384,384,0,384,0,100,1813
5654,521,100,0,0,100,384,384,0,384,384,0,384,0,100,1814
5655,1589,100,0,0,100,384,384,0,384,384,0,384,0,100,1815
577,573,100,0,0,100,384,384,0,384,384,0,384,0,100,1816
5655,7127,100,0,0,100,384,384,0,384,384,0,384,0,100,1817
57,4059,100,0,0,100,384,384,0,384,384,0,384,0,100,1818
57,58,0,100,0,100,384,384,0,384,384,0,384,0,100,1819
573,12355,100,0,0,100,384,384,0,384,384,0,384,0,100,1820
577,579,100,0,0,100,384,384,0,384,384,0,384,0,100,1821
577,691,100,0,0,100,384,384,0,384,384,0,384,0,100,1822
591,2493,100,0,0,100,384,384,0,384,384,0,384,0,100,1823
591,4179,100,0,0,100,384,384,0,384,384,0,384,0,100,1824
591,599,100,0,0,100,384,384,0,384,384,0,384,0,100,1825
599,11222,100,0,0,100,384,384,0,384,384,0,384,0,100,1826
669,9963,100,0,0,100,384,384,0,384,384,0,384,0,100,1827
67,12117,100,0,0,100,384,384,0,384,384,0,384,0,100,1828
7205,7265,100,0,0,100,384,384,0,384,384,0,384,0,100,1829
599,591,100,0,0,100,384,384,0,384,384,0,384,0,100,1830
599,613,100,0,0,100,384,384,0,384,384,0,384,0,100,1831
61,58,100,0,0,100,384,384,0,384,384,0,384,0,100,1832
61,67,94.7917,0,5.20833,94.7917,384,364,20,384,384,0,384,0,100,1833
613,599,100,0,0,100,384,384,0,384,384,0,384,0,100,1834
613,617,100,0,0,100,384,384,0,384,384,0,384,0,100,1835
67,61,100,0,0,100,384,384,0,384,384,0,384,0,100,1836
681,10507,100,0,0,100,384,384,0,384,384,0,384,0,100,1837
7083,7190,100,0,0,100,384,384,0,384,384,0,384,0,100,1838
7216,7013,100,0,0,100,384,384,0,384,384,0,384,0,100,1839
619,135,100,0,0,100,384,384,0,384,384,0,384,0,100,1840
619,4140,100,0,0,100,384,384,0,384,384,0,384,0,100,1841
619,617,100,0,0,100,384,384,0,384,384,0,384,0,100,1842
629,10550,100,0,0,100,384,384,0,384,384,0,384,0,100,1843
629,4180,100,0,0,100,384,384,0,384,384,0,384,0,100,1844
635,10550,100,0,0,100,384,384,0,384,384,0,384,0,100,1845
617,10531,100,0,0,100,384,384,0,384,384,0,384,0,100,1846
617,613,100,0,0,100,384,384,0,384,384,0,384,0,100,1847
617,619,100,0,0,100,384,384,0,384,384,0,384,0,100,1848
635,639,100,0,0,100,384,384,0,384,384,0,384,0,100,1849
639,12430,100,0,0,100,384,384,0,384,384,0,384,0,100,1850
7024,12110,100,0,0,100,384,384,0,384,384,0,384,0,100,1851
7024,7022,100,0,0,100,384,384,0,384,384,0,384,0,100,1852
639,153,100,0,0,100,384,384,0,384,384,0,384,0,100,1853
639,19,100,0,0,100,384,384,0,384,384,0,384,0,100,1854
639,635,100,0,0,100,384,384,0,384,384,0,384,0,100,1855
649,11205,100,0,0,100,384,384,0,384,384,0,384,0,100,1856
653,1505,100,0,0,100,384,384,0,384,384,0,384,0,100,1857
7085,7086,100,0,0,100,384,384,0,384,384,0,384,0,100,1858
7216,7134,100,0,0,100,384,384,0,384,384,0,384,0,100,1859
649,1505,100,0,0,100,384,384,0,388,380,4,384,0,100,1860
649,652,100,0,0,100,384,384,0,384,384,0,384,0,100,1861
653,652,100,0,0,100,384,384,0,384,384,0,384,0,100,1862
653,655,100,0,0,100,384,384,0,384,384,0,384,0,100,1863
652,4074,100,0,0,100,384,384,0,384,384,0,384,0,100,1864
652,649,100,0,0,100,384,384,0,384,384,0,384,0,100,1865
652,653,100,0,0,100,384,384,0,384,384,0,384,0,100,1866
655,3931,100,0,0,100,384,384,0,384,384,0,384,0,100,1867
655,653,100,0,0,100,384,384,0,384,384,0,384,0,100,1868
7243,7198,100,0,0,100,384,384,0,384,384,0,384,0,100,1869
665,1753,100,0,0,100,384,384,0,384,384,0,384,0,100,1870
665,3907,100,0,0,100,384,384,0,400,368,16,384,0,100,1871
669,3582,100,0,0,100,384,384,0,384,384,0,384,0,100,1872
665,667,100,0,0,100,384,384,0,384,384,0,384,0,100,1873
667,12130,100,0,0,100,384,384,0,384,384,0,384,0,100,1874
667,665,100,0,0,100,384,384,0,384,384,0,384,0,100,1875
667,669,100,0,0,100,384,384,0,384,384,0,384,0,100,1876
669,667,100,0,0,100,384,384,0,384,384,0,384,0,100,1877
681,10703,100,0,0,100,384,384,0,384,384,0,384,0,100,1878
681,683,100,0,0,100,384,384,0,384,384,0,384,0,100,1879
683,1843,100,0,0,100,384,384,0,384,384,0,384,0,100,1880
683,681,100,0,0,100,384,384,0,384,384,0,384,0,100,1881
683,9388,100,0,0,100,384,384,0,384,384,0,384,0,100,1882
691,577,0,100,0,100,384,384,0,384,384,0,384,0,100,1883
691,9388,100,0,0,100,384,384,0,384,384,0,384,0,100,1884
693,125,100,0,0,100,384,384,0,384,384,0,384,0,100,1885
693,577,100,0,0,100,384,384,0,384,384,0,384,0,100,1886
7086,7085,100,0,0,100,384,384,0,384,384,0,384,0,100,1887
693,613,100,0,0,100,384,384,0,384,384,0,384,0,100,1888
7,11,100,0,0,100,384,384,0,384,384,0,384,0,100,1889
7,1973,100,0,0,100,384,384,0,384,384,0,384,0,100,1890
7,1979,100,0,0,100,384,384,0,384,384,0,384,0,100,1891
7,5,100,0,0,100,384,384,0,384,384,0,384,0,100,1892
7001,10385,100,0,0,100,384,384,0,384,384,0,384,0,100,1893
7086,7174,100,0,0,100,384,384,0,384,384,0,384,0,100,1894
7243,7245,100,0,0,100,384,384,0,384,384,0,384,0,100,1895
7001,11384,100,0,0,100,384,384,0,384,384,0,384,0,100,1896
7001,9877,100,0,0,100,384,384,0,384,384,0,384,0,100,1897
7004,9187,100,0,0,100,384,384,0,384,384,0,384,0,100,1898
7013,10514,100,0,0,100,384,384,0,384,384,0,384,0,100,1899
7013,7216,100,0,0,100,384,384,0,384,384,0,384,0,100,1900
7013,7235,100,0,0,100,384,384,0,384,384,0,384,0,100,1901
7022,7024,100,0,0,100,384,384,0,384,384,0,384,0,100,1902
7022,9619,100,0,0,100,384,384,0,384,384,0,384,0,100,1903
7022,9729,100,0,0,100,384,384,0,384,384,0,384,0,100,1904
7091,12120,100,0,0,100,384,384,0,384,384,0,384,0,100,1905
7025,10764,100,0,0,100,384,384,0,384,384,0,384,0,100,1906
7046,11222,100,0,0,100,384,384,0,384,384,0,384,0,100,1907
7046,12356,100,0,0,100,384,384,0,384,384,0,384,0,100,1908
7050,7051,100,0,0,100,384,384,0,384,384,0,384,0,100,1909
7050,7173,100,0,0,100,384,384,0,384,384,0,384,0,100,1910
7051,7050,100,0,0,100,384,384,0,384,384,0,384,0,100,1911
7051,9945,100,0,0,100,384,384,0,384,384,0,384,0,100,1912
7085,12612,100,0,0,100,384,384,0,384,384,0,384,0,100,1913
7052,7145,100,0,0,100,384,384,0,384,384,0,384,0,100,1914
7052,7199,100,0,0,100,384,384,0,384,384,0,384,0,100,1915
7052,9945,100,0,0,100,384,384,0,384,384,0,384,0,100,1916
7056,7057,100,0,0,100,384,384,0,384,384,0,384,0,100,1917
7057,7056,100,0,0,100,384,384,0,384,384,0,384,0,100,1918
8063,8062,100,0,0,100,384,384,0,384,384,0,384,0,100,1919
7063,7127,100,0,0,100,384,384,0,384,384,0,384,0,100,1920
7063,7185,100,0,0,100,384,384,0,384,384,0,384,0,100,1921
7078,7080,100,0,0,100,384,384,0,384,384,0,384,0,100,1922
7078,7241,100,0,0,100,384,384,0,384,384,0,384,0,100,1923
8063,8064,100,0,0,100,384,384,0,384,384,0,384,0,100,1924
8064,8063,100,0,0,100,384,384,0,384,384,0,384,0,100,1925
7065,7127,100,0,0,100,384,384,0,384,384,0,384,0,100,1926
7065,7170,100,0,0,100,384,384,0,384,384,0,384,0,100,1927
7067,12126,100,0,0,100,384,384,0,384,384,0,384,0,100,1928
7073,10091,100,0,0,100,384,384,0,384,384,0,384,0,100,1929
7073,10869,100,0,0,100,384,384,0,384,384,0,384,0,100,1930
7080,10611,100,0,0,100,384,384,0,384,384,0,384,0,100,1931
7080,7078,100,0,0,100,384,384,0,384,384,0,384,0,100,1932
7073,7107,100,0,0,100,384,384,0,384,384,0,384,0,100,1933
7083,12612,100,0,0,100,384,384,0,384,384,0,384,0,100,1934
749,12132,80.4688,0,19.5312,80.4688,384,309,75,384,384,0,384,0,100,1935
7086,7193,100,0,0,100,384,384,0,384,384,0,384,0,100,1936
7090,4245,100,0,0,100,384,384,0,397,371,13,384,0,100,1937
7090,7091,100,0,0,100,384,384,0,384,384,0,384,0,100,1938
7090,7289,100,0,0,100,384,384,0,384,384,0,384,0,100,1939
749,12539,80.4688,19.5312,0,100,384,384,0,384,384,0,384,0,100,1940
7091,7090,100,0,0,100,384,384,0,384,384,0,384,0,100,1941
7092,11987,100,0,0,100,384,384,0,384,384,0,384,0,100,1942
7093,10071,100,0,0,100,384,384,0,384,384,0,384,0,100,1943
7093,11097,100,0,0,100,384,384,0,384,384,0,384,0,100,1944
7097,10734,100,0,0,100,384,384,0,384,384,0,384,0,100,1945
7097,7098,100,0,0,100,384,384,0,384,384,0,384,0,100,1946
7097,7255,100,0,0,100,384,384,0,384,384,0,384,0,100,1947
7098,7097,100,0,0,100,384,384,0,384,384,0,384,0,100,1948
7107,7108,100,0,0,100,384,384,0,384,384,0,384,0,100,1949
749,13,80.4688,0,19.5312,80.4688,384,309,75,384,384,0,384,0,100,1950
749,751,80.9896,0,19.0104,80.9896,384,311,73,384,384,0,384,0,100,1951
7098,7147,100,0,0,100,384,384,0,384,384,0,384,0,100,1952
7098,7260,100,0,0,100,384,384,0,384,384,0,384,0,100,1953
7098,9332,100,0,0,100,384,384,0,384,384,0,384,0,100,1954
7108,7107,100,0,0,100,384,384,0,384,384,0,384,0,100,1955
7109,7108,100,0,0,100,384,384,0,388,380,4,384,0,100,1956
9701,10067,100,0,0,100,384,384,0,384,384,0,384,0,100,1957
7107,7073,100,0,0,100,384,384,0,384,384,0,384,0,100,1958
7244,11384,100,0,0,100,384,384,0,384,384,0,384,0,100,1959
7116,10385,100,0,0,100,384,384,0,384,384,0,384,0,100,1960
7116,11611,100,0,0,100,384,384,0,384,384,0,384,0,100,1961
7122,7170,100,0,0,100,384,384,0,384,384,0,384,0,100,1962
7122,7183,100,0,0,100,384,384,0,384,384,0,384,0,100,1963
7116,1527,100,0,0,100,384,384,0,384,384,0,384,0,100,1964
7260,9473,100,0,0,100,384,384,0,384,384,0,384,0,100,1965
7122,7256,100,0,0,100,384,384,0,384,384,0,384,0,100,1966
7127,5655,100,0,0,100,384,384,0,384,384,0,384,0,100,1967
7127,7063,100,0,0,100,384,384,0,384,384,0,384,0,100,1968
7174,9216,100,0,0,100,384,384,0,384,384,0,384,0,100,1969
7177,11388,100,0,0,100,384,384,0,384,384,0,384,0,100,1970
7127,7065,100,0,0,100,384,384,0,384,384,0,384,0,100,1971
7134,10024,100,0,0,100,384,384,0,384,384,0,384,0,100,1972
7134,7216,100,0,0,100,384,384,0,384,384,0,384,0,100,1973
7139,10796,100,0,0,100,384,384,0,384,384,0,384,0,100,1974
7139,7245,100,0,0,100,384,384,0,384,384,0,384,0,100,1975
7180,11391,100,0,0,100,384,384,0,384,384,0,384,0,100,1976
781,9129,100,0,0,100,384,384,0,450,318,66,384,0,100,1977
7145,7052,100,0,0,100,384,384,0,384,384,0,384,0,100,1978
7145,7196,100,0,0,100,384,384,0,384,384,0,384,0,100,1979
7145,7202,100,0,0,100,383,383,0,383,383,0,384,1,99.7396,1980
7147,7098,100,0,0,100,384,384,0,384,384,0,384,0,100,1981
7147,7202,100,0,0,100,384,384,0,384,384,0,384,0,100,1982
7153,7171,100,0,0,100,384,384,0,384,384,0,384,0,100,1983
7153,9405,100,0,0,100,384,384,0,384,384,0,384,0,100,1984
7153,9732,100,0,0,100,384,384,0,384,384,0,384,0,100,1985
7180,11952,100,0,0,100,384,384,0,384,384,0,384,0,100,1986
7159,10509,100,0,0,100,384,384,0,384,384,0,384,0,100,1987
7159,10764,100,0,0,100,384,384,0,384,384,0,384,0,100,1988
7159,7264,100,0,0,100,384,384,0,384,384,0,384,0,100,1989
7170,7065,100,0,0,100,384,384,0,384,384,0,384,0,100,1990
7170,7122,100,0,0,100,384,384,0,384,384,0,384,0,100,1991
79,10684,100,0,0,100,384,384,0,384,384,0,384,0,100,1992
7170,7185,100,0,0,100,384,384,0,384,384,0,384,0,100,1993
7171,10066,100,0,0,100,384,384,0,384,384,0,384,0,100,1994
7171,7153,100,0,0,100,383,383,0,383,383,0,384,1,99.7396,1995
7173,10957,100,0,0,100,384,384,0,384,384,0,384,0,100,1996
7173,7050,100,0,0,100,384,384,0,384,384,0,384,0,100,1997
7174,7086,100,0,0,100,384,384,0,384,384,0,384,0,100,1998
7174,7270,100,0,0,100,384,384,0,384,384,0,384,0,100,1999
7180,7182,100,0,0,100,384,384,0,384,384,0,384,0,100,2000
7182,7180,100,0,0,100,384,384,0,384,384,0,384,0,100,2001
8064,8065,100,0,0,100,384,384,0,384,384,0,384,0,100,2002
7182,7232,100,0,0,100,384,384,0,384,384,0,384,0,100,2003
7183,7122,100,0,0,100,384,384,0,384,384,0,384,0,100,2004
7193,11223,100,0,0,100,384,384,0,384,384,0,384,0,100,2005
79,83,100,0,0,100,384,384,0,384,384,0,384,0,100,2006
7183,7185,100,0,0,100,384,384,0,384,384,0,384,0,100,2007
7183,7217,100,0,0,100,384,384,0,384,384,0,384,0,100,2008
7185,7063,100,0,0,100,384,384,0,384,384,0,384,0,100,2009
7195,9729,100,0,0,100,384,384,0,384,384,0,384,0,100,2010
7196,7145,100,0,0,100,384,384,0,384,384,0,384,0,100,2011
7185,7170,100,0,0,100,384,384,0,384,384,0,384,0,100,2012
