link_id,percent_valid,hours_with_data,hours_valid,hours_dropped,percent_valid_hours,days_covered
s_503-4064,100.0,96,96,0,100.0,4
s_503-4111,100.0,96,96,0,100.0,4
s_509-4217,100.0,96,96,0,100.0,4
s_509-513,100.0,96,96,0,100.0,4
s_509-9158,100.0,96,96,0,100.0,4
s_513-11355,100.0,96,96,0,100.0,4
s_513-509,100.0,96,96,0,100.0,4
s_513-521,100.0,96,96,0,100.0,4
s_521-513,100.0,96,96,0,100.0,4
s_521-523,100.0,96,96,0,100.0,4
s_521-5654,100.0,96,96,0,100.0,4
s_523-521,100.0,96,96,0,100.0,4
s_523-525,100.0,96,96,0,100.0,4
s_525-523,100.0,96,96,0,100.0,4
s_525-527,100.0,96,96,0,100.0,4
s_527-10033,100.0,96,96,0,100.0,4
s_527-525,100.0,96,96,0,100.0,4
s_527-553,100.0,96,96,0,100.0,4
s_536-10033,100.0,96,96,0,100.0,4
s_536-1783,100.0,96,96,0,100.0,4
s_536-537,100.0,96,96,0,100.0,4
s_537-10700,100.0,96,96,0,100.0,4
s_537-4228,100.0,96,96,0,100.0,4
s_537-536,100.0,96,96,0,100.0,4
s_541-10507,100.0,96,96,0,100.0,4
s_541-4056,100.0,96,96,0,100.0,4
s_541-4175,100.0,96,96,0,100.0,4
s_541-4218,100.0,96,96,0,100.0,4
s_543-10176,100.0,96,96,0,100.0,4
s_543-10537,100.0,96,96,0,100.0,4
s_543-3974,100.0,96,96,0,100.0,4
s_543-4229,100.0,96,96,0,100.0,4
s_545-547,100.0,96,96,0,100.0,4
s_545-9798,100.0,96,96,0,100.0,4
s_547-487,100.0,96,96,0,100.0,4
s_547-545,100.0,96,96,0,100.0,4
s_547-549,100.0,96,96,0,100.0,4
s_549-1527,100.0,96,96,0,100.0,4
s_549-3613,100.0,96,96,0,100.0,4
s_549-547,100.0,96,96,0,100.0,4
s_5529-10514,100.0,96,96,0,100.0,4
s_5529-11385,100.0,96,96,0,100.0,4
s_553-10700,100.0,96,96,0,100.0,4
s_553-1791,100.0,96,96,0,100.0,4
s_553-527,100.0,96,96,0,100.0,4
s_5536-737,100.0,96,96,0,100.0,4
s_5536-743,100.0,96,96,0,100.0,4
s_565-105,100.0,96,96,0,100.0,4
s_565-12355,100.0,96,96,0,100.0,4
s_565-279,100.0,96,96,0,100.0,4
s_5654-1793,100.0,96,96,0,100.0,4
s_5654-1843,100.0,96,96,0,100.0,4
s_5654-521,100.0,96,96,0,100.0,4
s_5655-1589,100.0,96,96,0,100.0,4
s_5655-2271,100.0,96,96,0,100.0,4
s_5655-7127,100.0,96,96,0,100.0,4
s_57-4059,100.0,96,96,0,100.0,4
s_57-58,100.0,96,96,0,100.0,4
s_573-12355,100.0,96,96,0,100.0,4
s_573-1801,100.0,96,96,0,100.0,4
s_573-577,100.0,96,96,0,100.0,4
s_577-573,100.0,96,96,0,100.0,4
s_577-579,100.0,96,96,0,100.0,4
s_577-691,100.0,96,96,0,100.0,4
s_577-693,100.0,96,96,0,100.0,4
s_579-577,100.0,96,96,0,100.0,4
s_579-583,100.0,96,96,0,100.0,4
s_58-57,100.0,96,96,0,100.0,4
s_58-61,100.0,96,96,0,100.0,4
s_583-3408,100.0,96,96,0,100.0,4
s_583-579,100.0,96,96,0,100.0,4
s_5894-12616,100.0,96,96,0,100.0,4
s_5894-411,100.0,96,96,0,100.0,4
s_591-2493,100.0,96,96,0,100.0,4
s_591-4179,100.0,96,96,0,100.0,4
s_591-599,100.0,96,96,0,100.0,4
s_599-11222,100.0,96,96,0,100.0,4
s_599-591,100.0,96,96,0,100.0,4
s_599-613,100.0,96,96,0,100.0,4
s_61-58,100.0,96,96,0,100.0,4
s_61-67,100.0,92,92,0,100.0,4
s_613-599,100.0,96,96,0,100.0,4
s_613-617,100.0,96,96,0,100.0,4
s_613-693,100.0,96,96,0,100.0,4
s_617-10531,100.0,96,96,0,100.0,4
s_617-613,100.0,96,96,0,100.0,4
s_617-619,100.0,96,96,0,100.0,4
s_619-135,100.0,96,96,0,100.0,4
s_619-4140,100.0,96,96,0,100.0,4
s_619-617,100.0,96,96,0,100.0,4
s_629-10550,100.0,96,96,0,100.0,4
s_629-4180,100.0,96,96,0,100.0,4
s_635-10550,100.0,96,96,0,100.0,4
s_635-639,100.0,96,96,0,100.0,4
s_639-12430,100.0,96,96,0,100.0,4
s_639-153,100.0,96,96,0,100.0,4
s_639-19,100.0,96,96,0,100.0,4
s_639-635,100.0,96,96,0,100.0,4
s_649-11205,100.0,96,96,0,100.0,4
s_649-1505,100.0,96,96,0,100.0,4
s_649-652,100.0,96,96,0,100.0,4
s_652-4074,100.0,96,96,0,100.0,4
s_652-649,100.0,96,96,0,100.0,4
s_652-653,100.0,96,96,0,100.0,4
s_653-1505,100.0,96,96,0,100.0,4
s_653-652,100.0,96,96,0,100.0,4
s_653-655,100.0,96,96,0,100.0,4
s_655-3931,100.0,96,96,0,100.0,4
s_655-653,100.0,96,96,0,100.0,4
s_665-1753,100.0,96,96,0,100.0,4
s_665-3907,100.0,96,96,0,100.0,4
s_665-667,100.0,96,96,0,100.0,4
s_667-12130,100.0,96,96,0,100.0,4
s_667-665,100.0,96,96,0,100.0,4
s_667-669,100.0,96,96,0,100.0,4
s_669-3582,100.0,96,96,0,100.0,4
s_669-667,100.0,96,96,0,100.0,4
s_669-9963,100.0,96,96,0,100.0,4
s_67-12117,100.0,96,96,0,100.0,4
s_67-61,100.0,96,96,0,100.0,4
s_681-10507,100.0,96,96,0,100.0,4
s_681-10703,100.0,96,96,0,100.0,4
s_681-683,100.0,96,96,0,100.0,4
s_683-1843,100.0,96,96,0,100.0,4
s_683-681,100.0,96,96,0,100.0,4
s_683-9388,100.0,96,96,0,100.0,4
s_691-577,100.0,96,96,0,100.0,4
s_691-9388,100.0,96,96,0,100.0,4
s_693-125,100.0,96,96,0,100.0,4
s_693-577,100.0,96,96,0,100.0,4
s_693-613,100.0,96,96,0,100.0,4
s_7-11,100.0,96,96,0,100.0,4
s_7-1973,100.0,96,96,0,100.0,4
s_7-1979,100.0,96,96,0,100.0,4
s_7-5,100.0,96,96,0,100.0,4
s_7001-10385,100.0,96,96,0,100.0,4
s_7001-11384,100.0,96,96,0,100.0,4
s_7001-9877,100.0,96,96,0,100.0,4
s_7004-9187,100.0,96,96,0,100.0,4
s_7013-10514,100.0,96,96,0,100.0,4
s_7013-7216,100.0,96,96,0,100.0,4
s_7013-7235,100.0,96,96,0,100.0,4
s_7022-7024,100.0,96,96,0,100.0,4
s_7022-9619,100.0,96,96,0,100.0,4
s_7022-9729,100.0,96,96,0,100.0,4
s_7024-12110,100.0,96,96,0,100.0,4
s_7024-7022,100.0,96,96,0,100.0,4
s_7025-10764,100.0,96,96,0,100.0,4
s_7046-11222,100.0,96,96,0,100.0,4
s_7046-12356,100.0,96,96,0,100.0,4
s_7050-7051,100.0,96,96,0,100.0,4
s_7050-7173,100.0,96,96,0,100.0,4
s_7051-7050,100.0,96,96,0,100.0,4
s_7051-9945,100.0,96,96,0,100.0,4
s_7052-7145,100.0,96,96,0,100.0,4
s_7052-7199,100.0,96,96,0,100.0,4
s_7052-9945,100.0,96,96,0,100.0,4
s_7056-7057,100.0,96,96,0,100.0,4
s_7057-7056,100.0,96,96,0,100.0,4
s_7063-7127,100.0,96,96,0,100.0,4
s_7063-7185,100.0,96,96,0,100.0,4
s_7065-7127,100.0,96,96,0,100.0,4
s_7065-7170,100.0,96,96,0,100.0,4
s_7067-12126,100.0,96,96,0,100.0,4
s_7073-10091,100.0,96,96,0,100.0,4
s_7073-10869,100.0,96,96,0,100.0,4
s_7073-7107,100.0,96,96,0,100.0,4
s_7078-7080,100.0,96,96,0,100.0,4
s_7078-7241,100.0,96,96,0,100.0,4
s_7080-10611,100.0,96,96,0,100.0,4
s_7080-7078,100.0,96,96,0,100.0,4
s_7083-12612,100.0,96,96,0,100.0,4
s_7083-7190,100.0,96,96,0,100.0,4
s_7085-12612,100.0,96,96,0,100.0,4
s_7085-7086,100.0,96,96,0,100.0,4
s_7086-7085,100.0,96,96,0,100.0,4
s_7086-7174,100.0,96,96,0,100.0,4
s_7086-7193,100.0,96,96,0,100.0,4
s_7090-4245,100.0,96,96,0,100.0,4
s_7090-7091,100.0,96,96,0,100.0,4
s_7090-7289,100.0,96,96,0,100.0,4
s_7091-12120,100.0,96,96,0,100.0,4
s_7091-7090,100.0,96,96,0,100.0,4
s_7092-11987,100.0,96,96,0,100.0,4
s_7093-10071,100.0,96,96,0,100.0,4
s_7093-11097,100.0,96,96,0,100.0,4
s_7097-10734,100.0,96,96,0,100.0,4
s_7097-7098,100.0,96,96,0,100.0,4
s_7097-7255,100.0,96,96,0,100.0,4
s_7098-7097,100.0,96,96,0,100.0,4
s_7098-7147,100.0,96,96,0,100.0,4
s_7098-7260,100.0,96,96,0,100.0,4
s_7098-9332,100.0,96,96,0,100.0,4
s_7107-7073,100.0,96,96,0,100.0,4
s_7107-7108,100.0,96,96,0,100.0,4
s_7108-7107,100.0,96,96,0,100.0,4
s_7108-7109,100.0,96,96,0,100.0,4
s_7109-7108,100.0,96,96,0,100.0,4
s_7116-10385,100.0,96,96,0,100.0,4
s_7116-11611,100.0,96,96,0,100.0,4
s_7116-1527,100.0,96,96,0,100.0,4
s_7122-7170,100.0,96,96,0,100.0,4
s_7122-7183,100.0,96,96,0,100.0,4
s_7122-7256,100.0,96,96,0,100.0,4
s_7127-5655,100.0,96,96,0,100.0,4
s_7127-7063,100.0,96,96,0,100.0,4
s_7127-7065,100.0,96,96,0,100.0,4
s_7134-10024,100.0,96,96,0,100.0,4
s_7134-7216,100.0,96,96,0,100.0,4
s_7139-10796,100.0,96,96,0,100.0,4
s_7139-7245,100.0,96,96,0,100.0,4
s_7145-7052,100.0,96,96,0,100.0,4
s_7145-7196,100.0,96,96,0,100.0,4
s_7145-7202,100.0,96,96,0,100.0,4
s_7147-7098,100.0,96,96,0,100.0,4
s_7147-7202,100.0,96,96,0,100.0,4
s_7153-7171,100.0,96,96,0,100.0,4
s_7153-9405,100.0,96,96,0,100.0,4
s_7153-9732,100.0,96,96,0,100.0,4
s_7159-10509,100.0,96,96,0,100.0,4
s_7159-10764,100.0,96,96,0,100.0,4
s_7159-7264,100.0,96,96,0,100.0,4
s_7170-7065,100.0,96,96,0,100.0,4
s_7170-7122,100.0,96,96,0,100.0,4
s_7170-7185,100.0,96,96,0,100.0,4
s_7171-10066,100.0,96,96,0,100.0,4
s_7171-7153,100.0,96,96,0,100.0,4
s_7173-10957,100.0,96,96,0,100.0,4
s_7173-7050,100.0,96,96,0,100.0,4
s_7174-7086,100.0,96,96,0,100.0,4
s_7174-7270,100.0,96,96,0,100.0,4
s_7174-9216,100.0,96,96,0,100.0,4
s_7177-11388,100.0,96,96,0,100.0,4
s_7180-11391,100.0,96,96,0,100.0,4
s_7180-11952,100.0,96,96,0,100.0,4
s_7180-7182,100.0,96,96,0,100.0,4
s_7182-7180,100.0,96,96,0,100.0,4
s_7182-7232,100.0,96,96,0,100.0,4
s_7183-7122,100.0,96,96,0,100.0,4
s_7183-7185,100.0,96,96,0,100.0,4
s_7183-7217,100.0,96,96,0,100.0,4
s_7185-7063,100.0,96,96,0,100.0,4
s_7185-7170,100.0,96,96,0,100.0,4
s_7185-7183,100.0,96,96,0,100.0,4
s_7186-10689,100.0,96,96,0,100.0,4
s_7186-7187,100.0,96,96,0,100.0,4
s_7186-7241,100.0,96,96,0,100.0,4
s_7187-7186,100.0,96,96,0,100.0,4
s_7187-7258,100.0,96,96,0,100.0,4
s_7187-9616,100.0,96,96,0,100.0,4
s_7190-10555,100.0,96,96,0,100.0,4
s_7190-12356,100.0,96,96,0,100.0,4
s_7190-7083,100.0,96,96,0,100.0,4
s_7192-10555,100.0,96,96,0,100.0,4
s_7192-10558,100.0,96,96,0,100.0,4
s_7193-11223,100.0,96,96,0,100.0,4
s_7193-7086,100.0,96,96,0,100.0,4
s_7195-11392,100.0,96,96,0,100.0,4
s_7195-9232,100.0,96,96,0,100.0,4
s_7195-9729,100.0,96,96,0,100.0,4
s_7196-7145,100.0,96,96,0,100.0,4
s_7197-11378,100.0,96,96,0,100.0,4
s_7197-7289,100.0,96,96,0,100.0,4
s_7198-4133,100.0,96,96,0,100.0,4
s_7198-7243,100.0,96,96,0,100.0,4
s_7199-10091,100.0,96,96,0,100.0,4
s_7199-12082,100.0,96,96,0,100.0,4
s_7199-7052,100.0,96,96,0,100.0,4
s_7200-11232,100.0,96,96,0,100.0,4
s_7200-7232,100.0,96,96,0,100.0,4
s_7200-9060,100.0,96,96,0,100.0,4
s_7202-7145,100.0,96,96,0,100.0,4
s_7202-7147,100.0,96,96,0,100.0,4
s_7202-7232,100.0,96,96,0,100.0,4
s_7205-7222,100.0,96,96,0,100.0,4
s_7205-7265,100.0,96,96,0,100.0,4
s_7207-9471,100.0,96,96,0,100.0,4
s_7216-7013,100.0,96,96,0,100.0,4
s_7216-7134,100.0,96,96,0,100.0,4
s_7217-7183,100.0,96,96,0,100.0,4
s_7217-9332,100.0,96,96,0,100.0,4
s_7217-9735,100.0,96,96,0,100.0,4
s_7219-12139,100.0,96,96,0,100.0,4
s_7219-9471,100.0,96,96,0,100.0,4
s_7220-10091,100.0,96,96,0,100.0,4
s_7220-10799,100.0,96,96,0,100.0,4
s_7222-11299,100.0,96,96,0,100.0,4
s_7222-7205,100.0,96,96,0,100.0,4
s_7222-7244,100.0,96,96,0,100.0,4
s_7232-7182,100.0,96,96,0,100.0,4
s_7232-7200,100.0,96,96,0,100.0,4
s_7232-7202,100.0,96,96,0,100.0,4
s_7234-11295,100.0,96,96,0,100.0,4
s_7234-11298,100.0,96,96,0,100.0,4
s_7235-10233,100.0,96,96,0,100.0,4
s_7235-11295,100.0,96,96,0,100.0,4
s_7235-7013,100.0,96,96,0,100.0,4
s_7238-10689,100.0,96,96,0,100.0,4
s_7241-7078,100.0,96,96,0,100.0,4
s_7241-7186,100.0,96,96,0,100.0,4
s_7243-7198,100.0,96,96,0,100.0,4
s_7243-7245,100.0,96,96,0,100.0,4
s_7244-11384,100.0,96,96,0,100.0,4
s_7244-7222,100.0,96,96,0,100.0,4
s_7244-8024,100.0,96,96,0,100.0,4
s_7245-10613,100.0,96,96,0,100.0,4
s_7245-7139,100.0,96,96,0,100.0,4
s_7245-7243,100.0,96,96,0,100.0,4
s_7255-7097,100.0,96,96,0,100.0,4
s_7255-9729,100.0,96,96,0,100.0,4
s_7256-10509,100.0,96,96,0,100.0,4
s_7256-11611,100.0,96,96,0,100.0,4
s_7256-7122,100.0,96,96,0,100.0,4
s_7258-11375,100.0,96,96,0,100.0,4
s_7258-7187,100.0,96,96,0,100.0,4
s_7260-12082,100.0,96,96,0,100.0,4
s_7260-7098,100.0,96,96,0,100.0,4
s_7260-9332,100.0,96,96,0,100.0,4
s_7260-9473,100.0,96,96,0,100.0,4
s_7264-10385,100.0,96,96,0,100.0,4
s_7264-7159,100.0,96,96,0,100.0,4
s_7264-7265,100.0,96,96,0,100.0,4
s_7265-7205,100.0,96,96,0,100.0,4
s_7265-7264,100.0,96,96,0,100.0,4
s_7265-9619,100.0,96,96,0,100.0,4
s_727-3011,100.0,96,96,0,100.0,4
s_727-3685,100.0,96,96,0,100.0,4
s_727-4131,100.0,96,96,0,100.0,4
s_727-729,100.0,96,96,0,100.0,4
s_7270-7174,100.0,96,96,0,100.0,4
s_7270-7271,100.0,96,96,0,100.0,4
s_7270-9913,100.0,96,96,0,100.0,4
s_7271-11056,100.0,96,96,0,100.0,4
s_7271-7270,100.0,96,96,0,100.0,4
s_7289-7090,100.0,96,96,0,100.0,4
s_7289-7197,100.0,96,96,0,100.0,4
s_7289-9216,100.0,96,96,0,100.0,4
s_729-727,100.0,96,96,0,100.0,4
s_729-9702,100.0,96,96,0,100.0,4
s_737-4219,100.0,96,96,0,100.0,4
s_737-5536,100.0,96,96,0,100.0,4
s_743-3013,100.0,96,96,0,100.0,4
s_743-4188,100.0,96,96,0,100.0,4
s_743-5536,100.0,96,96,0,100.0,4
s_743-746,100.0,96,96,0,100.0,4
s_745-10577,100.0,96,96,0,100.0,4
s_745-3560,100.0,96,96,0,100.0,4
s_745-3993,100.0,96,96,0,100.0,4
s_746-3560,100.0,96,96,0,100.0,4
s_746-743,100.0,96,96,0,100.0,4
s_747-10577,100.0,96,96,0,100.0,4
s_747-13,100.0,96,96,0,100.0,4
s_749-12132,100.0,78,78,0,100.0,4
s_749-12539,100.0,96,96,0,100.0,4
s_749-13,100.0,78,78,0,100.0,4
s_749-751,100.0,78,78,0,100.0,4
s_75-10246,100.0,89,89,0,100.0,4
s_75-2117,100.0,96,96,0,100.0,4
s_75-77,100.0,96,96,0,100.0,4
s_751-749,100.0,78,78,0,100.0,4
s_751-755,100.0,96,96,0,100.0,4
s_755-4054,100.0,96,96,0,100.0,4
s_755-751,100.0,96,96,0,100.0,4
s_755-757,100.0,96,96,0,100.0,4
s_757-3424,100.0,96,96,0,100.0,4
s_757-755,100.0,96,96,0,100.0,4
s_757-761,100.0,96,96,0,100.0,4
s_761-10067,100.0,96,96,0,100.0,4
s_761-757,100.0,96,96,0,100.0,4
s_77-10684,100.0,96,96,0,100.0,4
s_77-75,100.0,96,96,0,100.0,4
s_773-10067,100.0,96,96,0,100.0,4
s_773-2041,100.0,96,96,0,100.0,4
s_773-775,100.0,96,96,0,100.0,4
s_775-4021,100.0,96,96,0,100.0,4
s_775-773,100.0,96,96,0,100.0,4
s_779-4021,100.0,96,96,0,100.0,4
s_779-4128,100.0,96,96,0,100.0,4
s_779-781,100.0,96,96,0,100.0,4
s_781-779,100.0,96,96,0,100.0,4
s_781-9129,100.0,96,96,0,100.0,4
s_79-10684,100.0,96,96,0,100.0,4
s_79-83,100.0,96,96,0,100.0,4
s_79-927,100.0,96,96,0,100.0,4
s_799-301,100.0,96,96,0,100.0,4
s_8009-11290,100.0,96,96,0,100.0,4
s_8009-1203,100.0,96,96,0,100.0,4
s_8013-9756,100.0,96,96,0,100.0,4
s_8017-3691,100.0,96,96,0,100.0,4
s_8024-12136,100.0,77,77,0,100.0,4
s_8024-7244,100.0,96,96,0,100.0,4
s_8033-2265,100.0,96,96,0,100.0,4
s_8039-10367,100.0,96,96,0,100.0,4
s_8039-10607,100.0,96,96,0,100.0,4
s_8039-11435,100.0,96,96,0,100.0,4
s_8048-927,100.0,96,96,0,100.0,4
s_8048-929,100.0,96,96,0,100.0,4
s_8052-1,100.0,96,96,0,100.0,4
s_8052-8053,100.0,96,96,0,100.0,4
s_8053-8052,100.0,96,96,0,100.0,4
s_8053-8054,100.0,96,96,0,100.0,4
s_8054-8053,100.0,96,96,0,100.0,4
s_8054-8055,100.0,96,96,0,100.0,4
s_8055-8054,100.0,96,96,0,100.0,4
s_8055-8056,100.0,96,96,0,100.0,4
s_8056-8055,100.0,96,96,0,100.0,4
s_8056-8057,100.0,96,96,0,100.0,4
s_8057-4059,100.0,96,96,0,100.0,4
s_8057-8056,100.0,96,96,0,100.0,4
s_8059-10297,100.0,96,96,0,100.0,4
s_8059-4059,100.0,96,96,0,100.0,4
s_8061-8062,100.0,96,96,0,100.0,4
s_8061-9378,100.0,96,96,0,100.0,4
s_8062-8061,100.0,96,96,0,100.0,4
s_8062-8063,100.0,96,96,0,100.0,4
s_8063-8062,100.0,96,96,0,100.0,4
s_8063-8064,100.0,96,96,0,100.0,4
s_8064-8063,100.0,96,96,0,100.0,4
s_8064-8065,100.0,96,96,0,100.0,4
s_8065-8064,100.0,96,96,0,100.0,4
s_8065-8066,100.0,96,96,0,100.0,4
s_8066-1,100.0,96,96,0,100.0,4
s_8066-8065,100.0,96,96,0,100.0,4
s_8070-1127,100.0,96,96,0,100.0,4
s_8070-11304,100.0,96,96,0,100.0,4
s_8070-1261,100.0,96,96,0,100.0,4
s_8072-1631,100.0,96,96,0,100.0,4
s_8072-1635,100.0,96,96,0,100.0,4
s_8073-1473,100.0,96,96,0,100.0,4
s_8073-4183,100.0,96,96,0,100.0,4
s_8079-1365,100.0,96,96,0,100.0,4
s_8079-1369,100.0,96,96,0,100.0,4
s_8080-1399,100.0,96,96,0,100.0,4
s_8080-4107,100.0,96,96,0,100.0,4
s_811-299,100.0,96,96,0,100.0,4
s_811-4223,100.0,96,96,0,100.0,4
s_817-10828,100.0,96,96,0,100.0,4
s_817-299,100.0,96,96,0,100.0,4
s_823-10929,100.0,96,96,0,100.0,4
s_823-9333,100.0,96,96,0,100.0,4
s_83-79,100.0,96,96,0,100.0,4
s_83-85,100.0,96,96,0,100.0,4
s_831-4049,100.0,96,96,0,100.0,4
s_831-9333,100.0,96,96,0,100.0,4
s_85-83,100.0,96,96,0,100.0,4
s_85-89,100.0,96,96,0,100.0,4
s_857-153,100.0,96,96,0,100.0,4
s_857-1995,100.0,96,96,0,100.0,4
s_857-4188,100.0,96,96,0,100.0,4
s_863-3461,100.0,96,96,0,100.0,4
s_863-9105,100.0,96,96,0,100.0,4
s_865-867,100.0,96,96,0,100.0,4
s_865-9105,100.0,96,96,0,100.0,4
s_867-1973,100.0,96,96,0,100.0,4
s_867-311,100.0,96,96,0,100.0,4
s_867-865,100.0,96,96,0,100.0,4
s_873-12341,100.0,96,96,0,100.0,4
s_873-875,100.0,96,96,0,100.0,4
s_875-873,100.0,96,96,0,100.0,4
s_875-877,100.0,96,96,0,100.0,4
s_877-3691,100.0,96,96,0,100.0,4
s_877-875,100.0,96,96,0,100.0,4
s_889-3437,100.0,96,96,0,100.0,4
s_889-3973,100.0,96,96,0,100.0,4
s_889-9073,100.0,96,96,0,100.0,4
s_89-85,100.0,96,96,0,100.0,4
s_89-91,100.0,96,96,0,100.0,4
s_9039-1357,100.0,96,96,0,100.0,4
s_9039-3768,100.0,96,96,0,100.0,4
s_9054-10608,100.0,96,96,0,100.0,4
s_9054-99,100.0,96,96,0,100.0,4
s_9060-11373,100.0,96,96,0,100.0,4
s_9060-7200,100.0,96,96,0,100.0,4
s_9073-12099,100.0,96,96,0,100.0,4
s_9073-889,100.0,96,96,0,100.0,4
s_91-10005,100.0,96,96,0,100.0,4
s_91-367,100.0,96,96,0,100.0,4
s_91-89,100.0,96,96,0,100.0,4
s_9105-863,100.0,96,96,0,100.0,4
s_9105-865,100.0,96,96,0,100.0,4
s_9127-4067,100.0,96,96,0,100.0,4
s_9127-4071,100.0,96,96,0,100.0,4
s_9128-12132,100.0,96,96,0,100.0,4
s_9128-2029,100.0,96,96,0,100.0,4
s_9129-4115,100.0,96,96,0,100.0,4
s_9129-781,100.0,96,96,0,100.0,4
s_9131-365,100.0,96,96,0,100.0,4
s_9131-9986,100.0,96,96,0,100.0,4
s_9150-1117,100.0,96,96,0,100.0,4
s_9150-1119,100.0,96,96,0,100.0,4
s_9150-9478,100.0,96,96,0,100.0,4
s_9157-11292,100.0,96,96,0,100.0,4
s_9157-4223,100.0,96,96,0,100.0,4
s_9158-12285,100.0,96,96,0,100.0,4
s_9158-4218,100.0,96,96,0,100.0,4
s_9158-509,100.0,96,96,0,100.0,4
s_9175-3478,100.0,96,96,0,100.0,4
s_9175-9701,100.0,96,96,0,100.0,4
s_9187-17,100.0,96,96,0,100.0,4
s_9187-7004,100.0,96,96,0,100.0,4
s_9216-7174,100.0,96,96,0,100.0,4
s_9216-7289,100.0,96,96,0,100.0,4
s_9232-10613,100.0,96,96,0,100.0,4
s_9232-7195,100.0,96,96,0,100.0,4
s_9232-9962,100.0,96,96,0,100.0,4
s_9251-11205,100.0,96,96,0,100.0,4
s_9254-1213,100.0,96,96,0,100.0,4
s_9254-1215,100.0,96,96,0,100.0,4
s_9266-1909,100.0,96,96,0,100.0,4
s_9266-1910,100.0,96,96,0,100.0,4
s_927-79,100.0,96,96,0,100.0,4
s_927-8048,100.0,96,96,0,100.0,4
s_9276-10811,100.0,96,96,0,100.0,4
s_9276-11290,100.0,96,96,0,100.0,4
s_9276-9911,100.0,96,96,0,100.0,4
s_929-345,100.0,96,96,0,100.0,4
s_929-8048,100.0,96,96,0,100.0,4
s_93-10005,100.0,96,96,0,100.0,4
s_93-381,100.0,96,96,0,100.0,4
s_93-95,100.0,96,96,0,100.0,4
s_9306-1195,100.0,96,96,0,100.0,4
s_9306-2251,100.0,96,96,0,100.0,4
s_9326-1161,100.0,96,96,0,100.0,4
s_9326-1405,100.0,96,96,0,100.0,4
s_9326-3842,100.0,96,96,0,100.0,4
s_9327-3426,100.0,96,96,0,100.0,4
s_9327-3545,100.0,96,96,0,100.0,4
s_933-11296,100.0,96,96,0,100.0,4
s_933-345,100.0,96,96,0,100.0,4
s_9332-7098,100.0,96,96,0,100.0,4
s_9332-7217,100.0,96,96,0,100.0,4
s_9332-7260,100.0,96,96,0,100.0,4
s_9333-4169,100.0,96,96,0,100.0,4
s_9333-823,100.0,96,96,0,100.0,4
s_9333-831,100.0,96,96,0,100.0,4
s_9334-11436,100.0,96,96,0,100.0,4
s_9334-1213,100.0,96,96,0,100.0,4
s_935-11296,100.0,96,96,0,100.0,4
s_935-11297,100.0,96,96,0,100.0,4
s_9350-10916,100.0,96,96,0,100.0,4
s_9378-4099,100.0,96,96,0,100.0,4
s_9378-4185,100.0,96,96,0,100.0,4
s_9378-8061,100.0,96,96,0,100.0,4
s_9387-1191,100.0,96,96,0,100.0,4
s_9387-1195,100.0,96,96,0,100.0,4
s_9387-4203,100.0,96,96,0,100.0,4
s_9388-4179,100.0,96,96,0,100.0,4
s_9388-683,100.0,96,96,0,100.0,4
s_9388-691,100.0,96,96,0,100.0,4
s_9405-7153,100.0,96,96,0,100.0,4
s_9405-9877,100.0,96,96,0,100.0,4
s_941-10765,100.0,96,96,0,100.0,4
s_941-11731,100.0,96,96,0,100.0,4
s_941-945,100.0,96,96,0,100.0,4
s_9410-1247,100.0,96,96,0,100.0,4
s_9410-1445,100.0,96,96,0,100.0,4
s_9419-3013,100.0,96,96,0,100.0,4
s_9419-3692,100.0,96,96,0,100.0,4
s_9427-12134,100.0,96,96,0,100.0,4
s_9427-4132,100.0,96,96,0,100.0,4
s_9429-11433,100.0,96,96,0,100.0,4
s_9448-9473,100.0,96,96,0,100.0,4
s_945-2635,100.0,96,96,0,100.0,4
s_945-4197,100.0,96,96,0,100.0,4
s_945-941,100.0,96,96,0,100.0,4
s_9456-10488,100.0,96,96,0,100.0,4
s_9456-1115,100.0,96,96,0,100.0,4
s_9461-10398,100.0,96,96,0,100.0,4
s_9461-1395,100.0,96,96,0,100.0,4
s_9471-7207,100.0,96,96,0,100.0,4
s_9471-7219,100.0,96,96,0,100.0,4
s_9471-9831,100.0,96,96,0,100.0,4
s_9472-10265,100.0,96,96,0,100.0,4
s_9472-9831,100.0,96,96,0,100.0,4
s_9473-7260,100.0,96,96,0,100.0,4
s_9473-9448,100.0,96,96,0,100.0,4
s_9478-1073,100.0,96,96,0,100.0,4
s_9478-11304,100.0,96,96,0,100.0,4
s_9478-12613,100.0,96,96,0,100.0,4
s_9478-9150,100.0,96,96,0,100.0,4
s_95-399,100.0,96,96,0,100.0,4
s_95-93,100.0,96,96,0,100.0,4
s_95-97,100.0,96,96,0,100.0,4
s_9537-321,100.0,96,96,0,100.0,4
s_9537-323,100.0,96,96,0,100.0,4
s_9616-10701,100.0,96,96,0,100.0,4
s_9616-12354,100.0,96,96,0,100.0,4
s_9616-7187,100.0,96,96,0,100.0,4
s_9619-11097,100.0,96,96,0,100.0,4
s_9619-7022,100.0,96,96,0,100.0,4
s_9619-7265,100.0,96,96,0,100.0,4
s_963-10269,100.0,96,96,0,100.0,4
s_963-3655,100.0,96,96,0,100.0,4
s_9674-12346,100.0,96,96,0,100.0,4
s_9674-3461,100.0,96,96,0,100.0,4
s_9674-9944,100.0,96,96,0,100.0,4
s_9688-10488,100.0,96,96,0,100.0,4
